,Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other.7, Timestamp (Formatted)
59,112.0,86628.43246798903,89993.15231956868,0.0,-187500.02235174447,-42300.72108515753,-51663.442154341006,-48577.984997985965,-53493.379472897,-52555.94731044141,187500.0,-21921.026339653297,-43965.83664010008,-53010.62649615127,-60512.69894989717,0.0,-23945.71440764837,0.18765625,0.92784375,0.22775,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.356858,0.0, 2022-03-22 22:51:42.356
60,114.0,85501.74808523037,109085.31952921386,0.0,-187500.02235174447,-41597.825777271486,-51759.82287643229,-48473.82586882423,-54689.08604253364,-52016.04092312347,187500.0,-21758.79737839668,-43339.540760462376,-52849.82804653979,-60220.80751905531,0.0,-24172.04817200281,0.18765625,0.92784375,0.22775,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.363673,0.0, 2022-03-22 22:51:42.363
61,116.0,86298.23014715078,102990.57996160748,0.0,-187500.02235174447,-42933.230749753806,-52223.95685004674,-49152.26836827616,-53874.63317807117,-52876.40427069715,187500.0,-22505.993843793138,-44239.0420125773,-53605.428767851445,-60977.48112410082,0.0,-24353.87961314674,0.18765625,0.92784375,0.22775,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.371456,0.0, 2022-03-22 22:51:42.371
62,118.0,86124.51238924413,93961.3245679527,0.0,-187500.02235174447,-41410.07112384691,-51329.17181601189,-48110.02887606966,-54001.72519704404,-52064.23128416912,187500.0,-21480.78638086157,-43462.65416892221,-52575.59449381763,-60075.65529056255,0.0,-23823.316255011112,0.18765625,0.92784375,0.22775,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.378779,0.0, 2022-03-22 22:51:42.378
63,120.0,85579.33099023474,115089.55688352072,0.0,-187500.02235174447,-42538.36483220635,-52336.52023512367,-49139.55022568109,-54646.43891411292,-52524.92308913745,187500.0,-22382.120476021824,-43834.430734447335,-53501.67197008991,-60780.11522056046,0.0,-24483.36326877633,0.188,0.932,0.224,192.0,2.5,112.0,14.5,16.0,3.5,0.0,0.0,0.0,0.0,1647985902.385144,0.0, 2022-03-22 22:51:42.385
64,122.0,86627.448991233,90070.28818968394,0.0,-187500.02235174447,-42309.21474805055,-51662.07869792923,-48564.37278561268,-53483.70116754784,-52564.88800822354,187500.0,-21930.570534535716,-43981.929896107904,-53015.18625202016,-60522.66782792423,0.0,-23954.208070541397,0.188,0.932,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.393347,0.0, 2022-03-22 22:51:42.393
65,124.0,85504.18442537599,108973.04671681485,0.0,-187500.02235174447,-41599.211585427714,-51755.68780370805,-48458.40316515007,-54683.81103084219,-52009.29069629797,187500.0,-21750.996619581776,-43344.502847731455,-52854.9242442756,-60215.2642864304,0.0,-24169.16479696808,0.188,0.932,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.401337,0.0, 2022-03-22 22:51:42.401
66,126.0,86281.30987659811,103190.62807448246,0.0,-187500.02235174447,-42946.73120340481,-52243.02288806711,-49160.35969976899,-53893.02866375788,-52884.09327078978,187500.0,-22517.817916609994,-44254.37530927364,-53631.71441933089,-60993.48497313082,0.0,-24364.58609874083,0.188,0.932,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.408416,0.0, 2022-03-22 22:51:42.408
67,128.0,86125.98760437818,93831.86326406756,0.0,-187500.02235174447,-41412.26159480352,-51342.202883029335,-48103.59157366653,-54005.52499360144,-52081.59858961089,187500.0,-21492.9233781008,-43484.91650639969,-52581.07067120918,-60090.11686922513,0.0,-23827.18310680188,0.188,0.932,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.41722,0.0, 2022-03-22 22:51:42.417
68,130.0,85567.86454532917,115158.42260818752,0.0,-187500.02235174447,-42521.399858164776,-52344.41040091639,-49122.45114117279,-54662.889798032025,-52535.02607763125,187500.0,-22392.29051974899,-43846.2995107531,-53489.534972850684,-60788.51947647566,0.0,-24484.12322808781,0.178,0.918,0.222,192.0,2.5,72.0,14.0,88.0,3.0,120.0,0.0,0.0,0.0,1647985902.423854,0.0, 2022-03-22 22:51:42.423
69,132.0,86618.12831379514,90171.09455717738,0.0,-187500.02235174447,-42316.836692909805,-51679.8483347712,-48572.77704152788,-53494.407653141934,-52591.48658412536,187500.0,-21952.385837124093,-44003.14170159599,-53022.71878990159,-60538.02347636503,0.0,-23952.621096685067,0.178,0.918,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.431022,0.0, 2022-03-22 22:51:42.431
70,134.0,85491.84626243667,108901.4093758356,0.0,-187500.02235174447,-41580.14554740734,-51766.30488232433,-48449.37306039013,-54701.49126070634,-52045.45581882666,187500.0,-21776.388201283004,-43362.00426363996,-52842.42961912508,-60229.50234764843,0.0,-24168.8071690568,0.178,0.918,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.438419,0.0, 2022-03-22 22:51:42.438
71,136.0,86271.45275729331,103351.00184094928,0.0,-187500.02235174447,-42937.36582247804,-52245.32511774601,-49151.46370547578,-53902.5728586403,-52918.00086712848,187500.0,-22543.678884944784,-44266.06527162377,-53630.99916350832,-60998.89409528901,0.0,-24366.888328419725,0.178,0.918,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.453649,0.0, 2022-03-22 22:51:42.453
72,138.0,86124.7806101776,93736.04133558768,0.0,-187500.02235174447,-41410.07112384691,-51327.85306308902,-48095.76846310717,-53992.06924343935,-52117.51784295057,187500.0,-21508.97193061971,-43491.71143671411,-52589.07259572418,-60089.75924131385,0.0,-23822.399833488445,0.178,0.918,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.460692,0.0, 2022-03-22 22:51:42.460
73,140.0,85560.75669059237,115214.12315537014,0.0,-187500.02235174447,-42502.26676491103,-52318.66119130387,-49095.7855100376,-54661.88396953153,-52559.59064478763,187500.0,-22395.352708739367,-43841.71740313976,-53497.26867643222,-60779.243502526704,0.0,-24482.916233887227,0.174,0.922,0.224,192.0,2.5,56.0,14.0,104.0,3.5,0.0,0.0,0.0,0.0,1647985902.468335,0.0, 2022-03-22 22:51:42.468
74,142.0,86614.75320038239,90221.58714790193,0.0,-187500.02235174447,-42323.1398848462,-51678.86485801517,-48588.53502136887,-53502.58839161258,-52627.964631076415,187500.0,-21966.82506404222,-44012.8423586896,-53051.70900246013,-60544.57253749044,0.0,-23959.773654910765,0.174,0.922,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.476303,0.0, 2022-03-22 22:51:42.476
75,144.0,85498.61884100662,108723.98122834937,0.0,-187500.02235174447,-41566.84625945643,-51746.277719292375,-48447.27199641133,-54689.42131870047,-52056.40817360976,187500.0,-21765.726419177823,-43359.99260663898,-52859.23813095548,-60224.02617025688,0.0,-24161.07346547526,0.174,0.922,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.484243,0.0, 2022-03-22 22:51:42.484
76,146.0,86264.23314383425,103510.45918589344,0.0,-187500.02235174447,-42929.85563634105,-52232.45051293976,-49136.33157447953,-53900.09181500576,-52931.456617290576,187500.0,-22547.56808848001,-44265.50647801239,-53625.768855305774,-61005.13023199204,0.0,-24334.567705937352,0.174,0.922,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.490685,0.0, 2022-03-22 22:51:42.490
77,148.0,86134.54832250456,93530.94172846575,0.0,-187500.02235174447,-41403.83498714388,-51324.67911537637,-48080.68103559984,-53982.56975204584,-52128.89488087832,187500.0,-21511.34121553197,-43496.69587572765,-52579.2601799083,-60088.46284013544,0.0,-23755.12108267797,0.174,0.922,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.49887,0.0, 2022-03-22 22:51:42.498
78,150.0,85554.4982021449,115235.26790562486,0.0,-187500.02235174447,-42489.23569789359,-52314.90609823538,-49089.79524252359,-54671.45051615841,-52558.67422326496,187500.0,-22395.79974362847,-43844.3996124744,-53493.71474906382,-60775.68957515832,0.0,-24424.153497714226,0.166,0.926,0.22,192.0,2.5,24.0,14.0,120.0,3.0,112.0,0.0,0.0,0.0,1647985902.505945,0.0, 2022-03-22 22:51:42.505
79,152.0,86616.5413399388,90261.26149431008,0.0,-187500.02235174447,-42339.970748421045,-51681.48001211644,-48590.03258824737,-53502.43192940139,-52640.72747716039,187500.0,-21978.984413025908,-44025.51579779575,-53056.76049670702,-60555.63665099581,0.0,-23847.05380762265,0.166,0.926,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.51395,0.0, 2022-03-22 22:51:42.513
80,154.0,85509.5264923008,108551.4257611544,0.0,-187500.02235174447,-41569.79668972453,-51749.87635014968,-48438.241891651385,-54695.83626935915,-52057.92809223272,187500.0,-21756.048113828678,-43362.02661538441,-52843.904834259134,-60221.99216151144,0.0,-23969.04962885972,0.166,0.926,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.521763,0.0, 2022-03-22 22:51:42.521
81,156.0,86262.89203916694,103685.56275195631,0.0,-187500.02235174447,-42936.02471781072,-52247.22501602471,-49160.42675500235,-53918.75552162594,-52933.60238475829,187500.0,-22547.14340533536,-44268.79218444732,-53647.53945440525,-61013.31097046269,0.0,-24169.231852201447,0.166,0.926,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.53049,0.0, 2022-03-22 22:51:42.530
82,158.0,86157.21299138224,93394.57373554392,0.0,-187500.02235174447,-41405.6231267003,-51309.0105425132,-48085.50901240218,-53957.1334668557,-52134.19224431423,187500.0,-21504.68039568429,-43499.48984378456,-52586.65860732301,-60091.2344564479,0.0,-23666.31760195704,0.166,0.926,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.537764,0.0, 2022-03-22 22:51:42.537
83,160.0,85553.67118760005,115312.38142399568,0.0,-187500.02235174447,-42479.22211637761,-52313.654400545885,-49095.80786178206,-54668.99182426833,-52555.54497904122,187500.0,-22390.05534530346,-43836.97883331524,-53492.79832754115,-60772.76149663467,0.0,-24334.411243726165,0.172,0.94,0.22,192.0,2.5,48.0,14.5,48.0,3.0,112.0,0.0,0.0,0.0,1647985902.544051,0.0, 2022-03-22 22:51:42.544
84,162.0,86636.47909599294,90359.0727280465,0.0,-187500.02235174447,-42337.04266989741,-51672.2934451453,-48591.10547198123,-53475.5204290772,-52638.69346841496,187500.0,-21972.547110622774,-44019.07849539262,-53052.35720304933,-60551.21100559367,0.0,-23833.978037116296,0.172,0.94,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.551081,0.0, 2022-03-22 22:51:42.551
85,164.0,85510.84524522368,108470.62420494846,0.0,-187500.02235174447,-41550.79770693752,-51734.945384853534,-48425.0320106783,-54678.49131566183,-52050.99905145157,187500.0,-21752.51653820473,-43354.069394358325,-52835.54528183285,-60211.33037940627,0.0,-24043.90562104054,0.172,0.94,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.559236,0.0, 2022-03-22 22:51:42.559
86,166.0,86263.85316417852,103894.66332133573,0.0,-187500.02235174447,-42928.134552018,-52232.11523677293,-49148.28975776312,-53906.05973077533,-52923.7899689424,187500.0,-22550.093835603457,-44265.64058847912,-53646.64538462703,-61005.621970370055,0.0,-24291.31708041633,0.172,0.94,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.566023,0.0, 2022-03-22 22:51:42.566
87,168.0,86166.42191009784,93350.8760751338,0.0,-187500.02235174447,-41410.62991745829,-51305.2107459558,-48078.51291638767,-53953.22191157602,-52119.17187204026,187500.0,-21505.39565150686,-43503.75902697552,-52586.16686894499,-60089.06633723573,0.0,-23782.591376613545,0.172,0.94,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.580787,0.0, 2022-03-22 22:51:42.580
88,170.0,85569.67503663004,115316.36003450872,0.0,-187500.02235174447,-42451.32713929738,-52286.96641766625,-49076.67476852832,-54658.95589100789,-52508.2933912627,187500.0,-22363.61323161283,-43813.867129548446,-53466.71384176181,-60749.31451670105,0.0,-24443.06307352341,0.18,0.934,0.226,192.0,2.5,80.0,14.5,24.0,3.5,8.0,0.0,0.0,0.0,1647985902.588679,0.0, 2022-03-22 22:51:42.588
89,172.0,86631.91934012406,90461.01903450716,0.0,-187500.02235174447,-42347.01154792447,-51679.08837545972,-48619.84981535075,-53479.320225634605,-52607.19986047744,187500.0,-21976.12338973563,-44027.460399563366,-53051.8207611824,-60553.289717828,0.0,-23929.084709773622,0.18,0.934,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.596674,0.0, 2022-03-22 22:51:42.596
90,174.0,85529.82187626623,108330.5234707026,0.0,-187500.02235174447,-41536.73845967513,-51705.731654850446,-48411.799777960754,-54656.452495628895,-52004.48507124008,187500.0,-21740.69246538788,-43348.21323731104,-52844.91066275963,-60191.79495475232,0.0,-24082.261214525846,0.18,0.934,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.603419,0.0, 2022-03-22 22:51:42.603
91,176.0,86257.66173096439,104034.18291022576,0.0,-187500.02235174447,-42919.797351336165,-52235.02096355212,-49156.761068911685,-53912.27351573391,-52873.4314886846,187500.0,-22545.198803567742,-44258.24216106441,-53650.64634688453,-60989.21578993986,0.0,-24335.81940362685,0.18,0.934,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.611386,0.0, 2022-03-22 22:51:42.611
92,178.0,86179.16240443736,93194.74914011348,0.0,-187500.02235174447,-41411.68044944769,-51305.16604246689,-48083.51970714566,-53950.83027491931,-52084.95135127918,187500.0,-21508.033157352587,-43517.14772190425,-52596.67218883899,-60083.81367728874,0.0,-23942.67457040245,0.18,0.934,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.619319,0.0, 2022-03-22 22:51:42.619
93,180.0,85556.48750740141,115368.17137815613,0.0,-187500.02235174447,-42451.05891836392,-52300.71274050626,-49082.173297664325,-54688.34843496662,-52485.13698400701,187500.0,-22366.586013625387,-43818.069257506046,-53477.06269944462,-60741.3349439305,0.0,-24800.780391786146,0.183,0.926,0.2339999999999999,192.0,2.5,104.0,14.0,88.0,3.5,72.0,0.0,0.0,0.0,1647985902.626124,0.0, 2022-03-22 22:51:42.626
94,182.0,86637.26140704888,90578.18687894188,0.0,-187500.02235174447,-42355.10287941729,-51682.35173015019,-48600.09087325226,-53477.509734333726,-52590.90543876952,187500.0,-21986.986337540908,-44046.19116141691,-53083.135555164285,-60554.47436028413,0.0,-24341.00500834048,0.183,0.926,0.2339999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.633099,0.0, 2022-03-22 22:51:42.633
95,184.0,85541.62359733864,108153.49765461656,0.0,-187500.02235174447,-41520.62285192285,-51705.26226821688,-48400.35568479964,-54658.53120786324,-51978.355881971824,187500.0,-21723.63808436848,-43351.565998979335,-52830.85141549724,-60179.836771468734,0.0,-24599.48058122165,0.183,0.926,0.2339999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.640992,0.0, 2022-03-22 22:51:42.640
96,186.0,86258.28757980914,104215.96964788076,0.0,-187500.02235174447,-42924.20064499386,-52250.5330742041,-49163.46659224828,-53926.95861184104,-52854.94659602006,187500.0,-22528.569105693,-44260.23146632093,-53649.2158352394,-60985.61715908256,0.0,-24981.24837651829,0.183,0.926,0.2339999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.649106,0.0, 2022-03-22 22:51:42.649
97,188.0,86188.75130280868,93070.89812408664,0.0,-187500.02235174447,-41406.49484473406,-51309.99401926924,-48069.37105290545,-53931.29485026537,-52084.07963324543,187500.0,-21494.331538001483,-43540.54999834896,-52590.88308702506,-60093.46963089343,0.0,-24237.31526581231,0.183,0.926,0.2339999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.655615,0.0, 2022-03-22 22:51:42.655
98,190.0,85556.66632135706,115392.62418659024,0.0,-187500.02235174447,-42428.23778727505,-52298.87989746093,-49060.916788687326,-54683.18518199745,-52477.80561182567,187500.0,-22341.32854239089,-43837.068240293054,-53457.70608874632,-60745.20179572128,0.0,-24705.78547785109,0.1835,0.921,0.236,192.0,2.5,96.0,14.0,80.0,3.5,56.0,0.0,0.0,0.0,1647985902.665013,0.0, 2022-03-22 22:51:42.665
99,192.0,86644.39161353013,90635.63086219202,0.0,-187500.02235174447,-42356.332225362334,-51700.27782920335,-48601.85666106423,-53485.42225187091,-52605.00938952081,187500.0,-21972.97179376743,-44070.66632159547,-53082.62146504182,-60568.8465319689,0.0,-24130.25040987139,0.1835,0.921,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.67154,0.0, 2022-03-22 22:51:42.671
100,194.0,85539.29901591528,108009.32890287985,0.0,-187500.02235174447,-41516.89011059882,-51724.52947193736,-48394.58893473017,-54666.28726318923,-51994.94087635767,187500.0,-21701.28633991317,-43366.18403985311,-52808.47731929748,-60186.96697794998,0.0,-24238.56696350181,0.1835,0.921,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.678683,0.0, 2022-03-22 22:51:42.678
101,196.0,86249.54804772712,104365.25694909776,0.0,-187500.02235174447,-42925.16177000544,-52265.77696392262,-49161.67845269185,-53948.86332140724,-52896.61024768475,187500.0,-22535.74401566315,-44285.980675933446,-53656.59191090964,-61012.9533425514,0.0,-24449.478024182084,0.1835,0.921,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.686204,0.0, 2022-03-22 22:51:42.686
102,198.0,86192.4393406438,92919.93444203548,0.0,-187500.02235174447,-41410.76402792502,-51325.126150265474,-48072.67911108484,-53945.756428927954,-52128.89488087832,187500.0,-21492.16341878932,-43550.4294693982,-52591.44188063644,-60109.02644503432,0.0,-23864.801092720165,0.1835,0.921,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.702565,0.0, 2022-03-22 22:51:42.702
103,200.0,85545.6916148295,115459.0535711114,0.0,-187500.02235174447,-42407.94240330964,-52306.948877209295,-49053.786582206085,-54701.893592106535,-52521.16799606896,187500.0,-22343.362551136324,-43838.7446211272,-53466.28915861716,-60757.852883082975,0.0,-24518.58961803789,0.17575,0.9215,0.2329999999999999,192.0,2.5,32.0,14.0,104.0,3.5,24.0,0.0,0.0,0.0,1647985902.708946,0.0, 2022-03-22 22:51:42.708
104,202.0,86650.98537814444,90709.68219157246,0.0,-187500.02235174447,-42367.93278073464,-51701.68598910404,-48613.01018154743,-53492.7759757967,-52664.19680883847,187500.0,-21985.35466019567,-44070.17458321746,-53099.07234896092,-60590.46066885718,0.0,-24019.385757373067,0.17575,0.9215,0.2329999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.715979,0.0, 2022-03-22 22:51:42.715
105,204.0,85542.07063222774,107888.02598572087,0.0,-187500.02235174447,-41503.76963660355,-51712.48188167595,-48393.04666436275,-54671.96460628088,-52039.57731003491,187500.0,-21698.11239220052,-43354.918760647626,-52818.55795604682,-60189.24685588442,0.0,-24165.566166110777,0.17575,0.9215,0.2329999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.724023,0.0, 2022-03-22 22:51:42.724
106,206.0,86248.63162620446,104555.49264615688,0.0,-187500.02235174447,-42921.85371182606,-52261.84305689848,-49171.17794408536,-53953.06544936484,-52941.71606799556,187500.0,-22537.88978313086,-44275.60946650618,-53658.11182953261,-61013.64624662951,0.0,-24417.515029611,0.17575,0.9215,0.2329999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.731105,0.0, 2022-03-22 22:51:42.731
107,208.0,86207.3479541955,92788.86381254958,0.0,-187500.02235174447,-41409.55703372444,-51312.8103390706,-48083.8996868014,-53930.84781537626,-52170.80440173202,187500.0,-21485.904930341832,-43545.53443736249,-52595.375787660574,-60102.99147403139,0.0,-23843.23165932079,0.17575,0.9215,0.2329999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.739975,0.0, 2022-03-22 22:51:42.739
108,210.0,85541.936521761,115520.5655718524,0.0,-187500.02235174447,-42416.59252841384,-52287.592266511,-49075.37836734991,-54705.67103691949,-52540.926938167446,187500.0,-22333.885411487277,-43828.1945977443,-53461.12590564798,-60746.945231788784,0.0,-24484.927890888204,0.183875,0.92875,0.2254999999999999,192.0,3.0,0.0,14.5,32.0,3.0,104.0,0.0,0.0,0.0,1647985902.747044,0.0, 2022-03-22 22:51:42.747
109,212.0,86643.83281991874,90729.08350575969,0.0,-187500.02235174447,-42389.256344945,-51711.76662585338,-48659.39005129219,-53506.16467072543,-52687.30851260525,187500.0,-21977.91152929205,-44072.70033034091,-53099.005293727554,-60584.068069942965,0.0,-23995.961129183903,0.183875,0.92875,0.2254999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.75347,0.0, 2022-03-22 22:51:42.753
110,214.0,85545.46809738495,107749.46752184242,0.0,-187500.02235174447,-41508.70937212818,-51705.21756472797,-48408.737588970376,-54661.21341719788,-52046.618109538336,187500.0,-21689.08228744057,-43362.27248457343,-52828.21390965151,-60181.870780214165,0.0,-24150.478738603444,0.183875,0.92875,0.2254999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.760689,0.0, 2022-03-22 22:51:42.760
111,216.0,86241.16614355637,104699.8625635937,0.0,-187500.02235174447,-42940.69623240188,-52260.837228398,-49202.98447644526,-53948.97508012952,-52929.064980633855,187500.0,-22532.257143528124,-44280.035111908335,-53674.49565821834,-61007.27599945975,0.0,-24435.79875657544,0.183875,0.92875,0.2254999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.771072,0.0, 2022-03-22 22:51:42.771
112,218.0,86214.34405021001,92673.70762511584,0.0,-187500.02235174447,-41431.39468805727,-51304.07080698858,-48095.14261426242,-53914.97807681299,-52150.17374159977,187500.0,-21477.29950872654,-43554.54219037798,-52619.00158154984,-60090.295683180775,0.0,-23844.77392968821,0.183875,0.92875,0.2254999999999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.777403,0.0, 2022-03-22 22:51:42.777
113,220.0,85547.36799566365,115595.04158437748,0.0,-187500.02235174447,-42413.6644498902,-52290.09566189,-49064.15779163335,-54706.00631308631,-52502.683103404415,187500.0,-22320.78728923646,-43825.71355410976,-53468.23376038477,-60726.761606545646,0.0,-24472.76854190452,0.1929375,0.920375,0.21775,192.0,3.0,40.0,14.0,64.0,3.0,72.0,0.0,0.0,0.0,1647985902.78567,0.0, 2022-03-22 22:51:42.785
114,222.0,86657.17681135856,90785.63341923158,0.0,-187500.02235174447,-42403.025019529465,-51710.09024501923,-48673.337539832304,-53479.90137099045,-52652.23862555488,187500.0,-21980.77255258233,-44079.98699903333,-53125.26859346254,-60578.50248557359,0.0,-23983.064172633192,0.1929375,0.920375,0.21775,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.791767,0.0, 2022-03-22 22:51:42.791
115,224.0,85563.34949294919,107608.60682828508,0.0,-187500.02235174447,-41499.16517724576,-51691.60535235469,-48398.83576617668,-54638.77226576475,-52007.32374278591,187500.0,-21678.889891968956,-43352.90710364665,-52810.17605187608,-60163.072963127255,0.0,-24113.46424978545,0.1929375,0.920375,0.21775,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985902.798803,0.0, 2022-03-22 22:51:42.798
